[2025-11-08T17:24:47.001+0100][0.012s][info][class,load  ] java.lang.ClassCastException source: shared objects file
[2025-11-08T17:24:47.001+0100][0.012s][info][class,load  ] java.lang.ArrayStoreException source: shared objects file
[2025-11-08T17:24:47.001+0100][0.012s][info][class,load  ] java.lang.VirtualMachineError source: shared objects file
[2025-11-08T17:24:47.001+0100][0.012s][info][class,load  ] java.lang.InternalError source: shared objects file
[2025-11-08T17:24:47.001+0100][0.012s][info][class,load  ] java.lang.OutOfMemoryError source: shared objects file
[2025-11-08T17:24:47.001+0100][0.012s][info][class,load  ] java.lang.StackOverflowError source: shared objects file
[2025-11-08T17:24:47.001+0100][0.012s][info][class,load  ] java.lang.IllegalMonitorStateException source: shared objects file
[2025-11-08T17:24:47.001+0100][0.012s][info][class,load  ] java.lang.ref.Reference source: shared objects file
[2025-11-08T17:24:47.001+0100][0.012s][info][class,load  ] java.lang.IllegalCallerException source: shared objects file
[2025-11-08T17:24:47.001+0100][0.012s][info][class,load  ] java.lang.ref.SoftReference source: shared objects file
[2025-11-08T17:24:47.001+0100][0.012s][info][class,load  ] java.lang.ref.WeakReference source: shared objects file
[2025-11-08T17:24:47.001+0100][0.012s][info][class,load  ] java.lang.ref.FinalReference source: shared objects file
[2025-11-08T17:24:47.001+0100][0.012s][info][class,load  ] java.lang.ref.PhantomReference source: shared objects file
[2025-11-08T17:24:47.001+0100][0.012s][info][class,load  ] java.lang.ref.Finalizer source: shared objects file
[2025-11-08T17:24:47.001+0100][0.012s][info][class,load  ] java.lang.Runnable source: shared objects file
[2025-11-08T17:24:47.001+0100][0.012s][info][class,load  ] java.lang.Thread source: shared objects file
[2025-11-08T17:24:47.001+0100][0.012s][info][class,load  ] java.lang.Thread$FieldHolder source: shared objects file
[2025-11-08T17:24:47.001+0100][0.012s][info][class,load  ] java.lang.Thread$Constants source: shared objects file
[2025-11-08T17:24:47.001+0100][0.012s][info][class,load  ] java.lang.Thread$UncaughtExceptionHandler source: shared objects file
[2025-11-08T17:24:47.001+0100][0.012s][info][class,load  ] java.lang.ThreadGroup source: shared objects file
[2025-11-08T17:24:47.001+0100][0.012s][info][class,load  ] java.lang.BaseVirtualThread source: shared objects file
[2025-11-08T17:24:47.001+0100][0.012s][info][class,load  ] java.lang.VirtualThread source: shared objects file
[2025-11-08T17:24:47.001+0100][0.012s][info][class,load  ] java.lang.ThreadBuilders$BoundVirtualThread source: shared objects file
[2025-11-08T17:24:47.001+0100][0.012s][info][class,load  ] java.util.Dictionary source: shared objects file
[2025-11-08T17:24:47.001+0100][0.012s][info][class,load  ] java.util.Map source: shared objects file
[2025-11-08T17:24:47.001+0100][0.012s][info][class,load  ] java.util.Hashtable source: shared objects file
[2025-11-08T17:24:47.001+0100][0.012s][info][class,load  ] java.util.Properties source: shared objects file
